Time,Velocity,Angle theta,Position x,Position y,Delta x,Delta y
248.8,2,1.5708,20,63.422,0,0.2
248.9,2,1.5708,20,63.622,0,0.2
249,2,1.5708,20,63.822,0,0.2
249.1,2,1.5708,20,64.022,0,0.2
249.2,2,1.5708,20,64.222,0,0.2
249.3,2,1.5708,20,64.422,0,0.2
249.4,2,1.5708,20,64.622,0,0.2
249.5,2,1.5708,20,64.822,0,0.2
249.6,2,1.5708,20,65.022,0,0.2
249.7,2,1.5708,20,65.222,0,0.2
249.8,2,1.5708,20,65.422,0,0.2
249.9,2,1.5708,20,65.622,0,0.2
250,2,1.5708,20,65.822,0,0.2
250.1,2,1.5708,20,66.022,0,0.2
250.2,2,1.5708,20,66.222,0,0.2
250.3,2,1.5708,20,66.422,0,0.2
250.4,2,1.5708,20,66.622,0,0.2
250.5,2,1.5708,20,66.822,0,0.2
250.6,2,1.5708,20,67.022,0,0.2
250.7,2,1.5708,20,67.222,0,0.2
250.8,2,1.5708,20,67.422,0,0.2
250.9,2,1.5708,20,67.622,0,0.2
251,2,1.5708,20,67.822,0,0.2
251.1,2,1.5708,20,68.022,0,0.2
251.2,2,1.5708,20,68.222,0,0.2
251.3,2,1.5708,20,68.422,0,0.2
251.4,2,1.5708,20,68.622,0,0.2
251.5,2,1.5708,20,68.822,0,0.2
251.6,2,1.5708,20,69.022,0,0.2
251.7,2,1.5708,20,69.222,0,0.2
251.8,2,1.5708,20,69.422,0,0.2
251.9,2,1.5708,20,69.622,0,0.2
252,2,1.5708,20,69.822,0,0.2
252.1,2,1.5708,20,70.022,0,0.2
252.2,2,1.5708,20,70.222,0,0.2
252.3,2,1.5708,20,70.422,0,0.2
252.4,2,1.5708,20,70.622,0,0.2
252.5,2,1.5708,20,70.822,0,0.2
252.6,2,1.5708,20,71.022,0,0.2
252.7,2,1.5708,20,71.222,0,0.2
252.8,2,1.5708,20,71.422,0,0.2
252.9,2,1.5708,20,71.622,0,0.2
253,2,1.5708,20,71.822,0,0.2
253.1,2,1.5708,20,72.022,0,0.2
253.2,2,1.5708,20,72.222,0,0.2
253.3,2,1.5708,20,72.422,0,0.2
253.4,2,1.5708,20,72.622,0,0.2
253.5,2,1.5708,20,72.822,0,0.2
253.6,2,1.5708,20,73.022,0,0.2
253.7,2,1.5708,20,73.222,0,0.2
253.8,2,1.5708,20,73.422,0,0.2
253.9,2,1.5708,20,73.622,0,0.2
254,2,1.5708,20,73.822,0,0.2
254.1,2,1.5708,20,74.022,0,0.2
254.2,2,1.5708,20,74.222,0,0.2
254.3,2,1.5708,20,74.422,0,0.2
254.4,2,1.5708,20,74.622,0,0.2
254.5,2,1.5708,20,74.822,0,0.2
254.6,2,1.5708,20,75.022,0,0.2
254.7,2,1.5708,20,75.222,0,0.2
254.8,2,1.5708,20,75.422,0,0.2
254.9,2,1.5708,20,75.622,0,0.2
255,2,1.5708,20,75.822,0,0.2
255.1,2,1.5708,20,76.022,0,0.2
255.2,2,1.5708,20,76.222,0,0.2
255.3,2,1.5708,20,76.422,0,0.2
255.4,2,1.5708,20,76.622,0,0.2
255.5,2,1.5708,20,76.822,0,0.2
255.6,2,1.5708,20,77.022,0,0.2
255.7,2,1.5708,20,77.222,0,0.2
255.8,2,1.5708,20,77.422,0,0.2
255.9,2,1.5708,20,77.622,0,0.2
256,2,1.5708,20,77.822,0,0.2
256.1,2,1.5708,20,78.022,0,0.2
256.2,2,1.5708,20,78.222,0,0.2
256.3,2,1.5708,20,78.422,0,0.2
256.4,2,1.5708,20,78.622,0,0.2
256.5,2,1.5708,20,78.822,0,0.2
256.6,2,1.5708,20,79.022,0,0.2
256.7,2,1.5708,20,79.222,0,0.2
256.8,2,1.5708,20,79.422,0,0.2
256.9,2,1.5708,20,79.622,0,0.2
257,2,1.5708,20,79.822,0,0.2
257.1,2,1.5708,20,80.022,0,0.2
257.2,2,1.5708,20,80.222,0,0.2
257.3,2,1.5708,20,80.422,0,0.2
257.4,2,1.5708,20,80.622,0,0.2
257.5,2,1.5708,20,80.822,0,0.2
257.6,2,1.5708,20,81.022,0,0.2
257.7,2,1.5708,20,81.222,0,0.2
257.8,2,1.5708,20,81.422,0,0.2
257.9,2,1.5708,20,81.622,0,0.2
258,2,1.5708,20,81.822,0,0.2
258.1,2,1.5708,20,82.022,0,0.2
258.2,2,1.5708,20,82.222,0,0.2
258.3,2,1.5708,20,82.422,0,0.2
258.4,2,1.5708,20,82.622,0,0.2
258.5,2,1.5708,20,82.822,0,0.2
258.6,2,1.5708,20,83.022,0,0.2
258.7,2,1.5708,20,83.222,0,0.2
258.8,2,1.5708,20,83.422,0,0.2
258.9,2,1.5708,20,83.622,0,0.2
259,2,1.5708,20,83.822,0,0.2
259.1,2,1.5708,20,84.022,0,0.2
259.2,2,1.5708,20,84.222,0,0.2
259.3,2,1.5708,20,84.422,0,0.2
259.4,2,1.5708,20,84.622,0,0.2
259.5,2,1.5708,20,84.822,0,0.2
259.6,2,1.5708,20,85.022,0,0.2
259.7,2,1.5708,20,85.222,0,0.2
259.8,2,1.5708,20,85.422,0,0.2
259.9,2,1.5708,20,85.622,0,0.2
260,2,1.5708,20,85.822,0,0.2
260.1,2,1.5708,20,86.022,0,0.2
260.2,2,1.5708,20,86.222,0,0.2
260.3,2,1.5708,20,86.422,0,0.2
260.4,2,1.5708,20,86.622,0,0.2
260.5,2,1.5708,20,86.822,0,0.2
260.6,2,1.5708,20,87.022,0,0.2
260.7,2,1.5708,20,87.222,0,0.2
260.8,2,1.5708,20,87.422,0,0.2
260.9,2,1.5708,20,87.622,0,0.2
261,2,1.5708,20,87.822,0,0.2
261.1,2,1.5708,20,88.022,0,0.2
261.2,2,1.5708,20,88.222,0,0.2
261.3,2,1.5708,20,88.422,0,0.2
261.4,2,1.5708,20,88.622,0,0.2
261.5,2,1.5708,20,88.822,0,0.2
261.6,2,1.5708,20,89.022,0,0.2
261.7,2,1.5708,20,89.222,0,0.2
261.8,2,1.5708,20,89.422,0,0.2
261.9,2,1.5708,20,89.622,0,0.2
262,2,1.5708,20,89.822,0,0.2
262.1,2,1.5708,20,90.022,0,0.2
262.2,2,1.5708,20,90.222,0,0.2
262.3,2,1.5708,20,90.422,0,0.2
262.4,2,1.5708,20,90.622,0,0.2
262.5,2,1.5708,20,90.822,0,0.2
262.6,2,1.5708,20,91.022,0,0.2
262.7,2,1.5708,20,91.222,0,0.2
262.8,2,1.5708,20,91.422,0,0.2
262.9,2,1.5708,20,91.622,0,0.2
263,2,1.5708,20,91.822,0,0.2
263.1,2,1.5708,20,92.022,0,0.2
263.2,2,1.5708,20,92.222,0,0.2
263.3,2,1.5708,20,92.422,0,0.2
263.4,2,1.5708,20,92.622,0,0.2
263.5,2,1.5708,20,92.822,0,0.2
263.6,2,1.5708,20,93.022,0,0.2
263.7,2,1.5708,20,93.222,0,0.2
263.8,2,1.5708,20,93.422,0,0.2
263.9,2,1.5708,20,93.622,0,0.2
264,2,1.5708,20,93.822,0,0.2
264.1,2,1.5708,20,94.022,0,0.2
264.2,2,1.5708,20,94.222,0,0.2
264.3,2,1.5708,20,94.422,0,0.2
264.4,2,1.5708,20,94.622,0,0.2
264.5,2,1.5708,20,94.822,0,0.2
264.6,2,1.5708,20,95.022,0,0.2
264.7,2,1.5708,20,95.222,0,0.2
264.8,2,1.5708,20,95.422,0,0.2
264.9,2,1.5708,20,95.622,0,0.2
265,2,1.5708,20,95.822,0,0.2
265.1,2,1.5708,20,96.022,0,0.2
265.2,2,1.5708,20,96.222,0,0.2
265.3,2,1.5708,20,96.422,0,0.2
265.4,2,1.5708,20,96.622,0,0.2
265.5,2,1.5708,20,96.822,0,0.2
265.6,2,1.5708,20,97.022,0,0.2
265.7,2,1.5708,20,97.222,0,0.2
265.8,2,1.5708,20,97.422,0,0.2
265.9,2,1.5708,20,97.622,0,0.2
266,2,1.5708,20,97.822,0,0.2
266.1,2,1.5708,20,98.022,0,0.2
266.2,2,1.5708,20,98.222,0,0.2
266.3,1.81818,1.5708,20,98.422,0,0.2
266.4,1.65289,1.5708,20,98.6038,0,0.181818
266.5,1.50263,1.5708,20,98.7691,0,0.165289
266.6,1.36603,1.5708,20,98.9193,0,0.150263
266.7,1.24184,1.5708,20,99.0559,0,0.136603
266.8,1.12895,1.5708,20,99.1801,0,0.124184
266.9,1.02632,1.5708,20,99.293,0,0.112895
267,0.933015,1.5708,20,99.3957,0,0.102632
267.1,0.848195,1.5708,20,99.489,0,0.0933015
267.2,0.771087,1.5708,20,99.5738,0,0.0848195
267.3,0.700988,1.5708,20,99.6509,0,0.0771087
267.4,0.637262,1.5708,20,99.721,0,0.0700988
267.5,0.579329,1.5708,20,99.7847,0,0.0637262
267.6,0.526663,1.5708,20,99.8426,0,0.0579329
267.7,0.478784,1.5708,20,99.8953,0,0.0526663
267.8,0.435258,1.5708,20,99.9432,0,0.0478784
267.9,0.395689,1.5708,20,99.9867,0,0.0435258
268,0.359718,1.5708,20,100.026,0,0.0395689
268.1,0.327016,1.5708,20,100.062,0,0.0359718
268.2,0.297287,1.5708,20,100.095,0,0.0327016
268.3,0.270261,1.5708,20,100.125,0,0.0297287
268.4,0.245692,1.5708,20,100.152,0,0.0270261
268.5,0.223356,1.5708,20,100.176,0,0.0245692
268.6,0.203051,1.5708,20,100.199,0,0.0223356
268.7,0.184592,1.5708,20,100.219,0,0.0203051
268.8,0.167811,1.5708,20,100.237,0,0.0184592
268.9,0.152555,1.5708,20,100.254,0,0.0167811
269,0.138687,1.5708,20,100.269,0,0.0152555
269.1,0.126079,1.5708,20,100.283,0,0.0138687
269.2,0.114617,1.5708,20,100.296,0,0.0126079
269.3,0.104197,1.5708,20,100.307,0,0.0114617
269.4,0.0947249,1.5708,20,100.318,0,0.0104197
269.5,0.0861135,1.5708,20,100.327,0,0.00947249
269.6,0.078285,1.5708,20,100.336,0,0.00861135
269.7,0.0711682,1.5708,20,100.344,0,0.0078285
269.8,0.0646984,1.5708,20,100.351,0,0.00711682
269.9,0.0588167,1.5708,20,100.357,0,0.00646984
270,0.0534697,1.5708,20,100.363,0,0.00588167
270.1,0.0486088,1.5708,20,100.369,0,0.00534697
270.2,0.0441899,1.5708,20,100.373,0,0.00486088
270.3,0.0401726,1.5708,20,100.378,0,0.00441899
270.4,0.0365205,1.5708,20,100.382,0,0.00401726
270.5,0.0332005,1.5708,20,100.385,0,0.00365205
270.6,0.0301823,1.5708,20,100.389,0,0.00332005
270.7,0.0274384,1.5708,20,100.392,0,0.00301823
270.8,0.024944,1.5708,20,100.395,0,0.00274384
270.9,0.0226764,1.5708,20,100.397,0,0.0024944
271,0.0206149,1.5708,20,100.399,0,0.00226764
271.1,0.0187408,1.5708,20,100.401,0,0.00206149
271.2,0.0170371,1.5708,20,100.403,0,0.00187408
271.3,0.0154883,1.5708,20,100.405,0,0.00170371
271.4,0.0140803,1.5708,20,100.406,0,0.00154883
271.5,0.0128002,1.5708,20,100.408,0,0.00140803
271.6,0.0116366,1.5708,20,100.409,0,0.00128002
271.7,0.0105787,1.5708,20,100.41,0,0.00116366
271.8,0.009617,1.5708,20,100.411,0,0.00105787
271.9,0.00874273,1.5708,20,100.412,0,0.0009617
272,0.00794793,1.5708,20,100.413,0,0.000874273
272.1,0.00722539,1.5708,20,100.414,0,0.000794793
272.2,0.00656854,1.5708,20,100.415,0,0.000722539
272.3,0.0059714,1.5708,20,100.415,0,0.000656854
272.4,0.00542855,1.5708,20,100.416,0,0.00059714
272.5,0.00493504,1.5708,20,100.417,0,0.000542855
272.6,0.0044864,1.5708,20,100.417,0,0.000493504
272.7,0.00407855,1.5708,20,100.417,0,0.00044864
272.8,0.00370777,1.5708,20,100.418,0,0.000407855
272.9,0.0033707,1.5708,20,100.418,0,0.000370777
273,0.00306427,1.5708,20,100.419,0,0.00033707
273.1,0.0027857,1.5708,20,100.419,0,0.000306427
273.2,0.00253246,1.5708,20,100.419,0,0.00027857
273.3,0.00230223,1.5708,20,100.419,0,0.000253246
273.4,0.00209294,1.5708,20,100.42,0,0.000230223
273.5,0.00190267,1.5708,20,100.42,0,0.000209294
273.6,0.0017297,1.5708,20,100.42,0,0.000190267
273.7,0.00157246,1.5708,20,100.42,0,0.00017297
273.8,0.00142951,1.5708,20,100.42,0,0.000157246
273.9,0.00129955,1.5708,20,100.421,0,0.000142951
274,0.00118141,1.5708,20,100.421,0,0.000129955
274.1,0.00107401,1.5708,20,100.421,0,0.000118141
274.2,0.000976372,1.5708,20,100.421,0,0.000107401
